"GEO_ID","NAME","B02011_001E","B02011_001M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:",
"1500000US360670168011","Block Group 1; Census Tract 168.01; Onondaga County; New York","3","4",
"1500000US360670168012","Block Group 2; Census Tract 168.01; Onondaga County; New York","33","43",
"1500000US360670168021","Block Group 1; Census Tract 168.02; Onondaga County; New York","10","12",
"1500000US360670168022","Block Group 2; Census Tract 168.02; Onondaga County; New York","82","88",
"1500000US360670169011","Block Group 1; Census Tract 169.01; Onondaga County; New York","0","13",
"1500000US360670169012","Block Group 2; Census Tract 169.01; Onondaga County; New York","0","13",
"1500000US360670169013","Block Group 3; Census Tract 169.01; Onondaga County; New York","17","17",
"1500000US360670169021","Block Group 1; Census Tract 169.02; Onondaga County; New York","5","10",
"1500000US360670169022","Block Group 2; Census Tract 169.02; Onondaga County; New York","4","6",
"1500000US360679400001","Block Group 1; Census Tract 9400; Onondaga County; New York","39","69",
"1500000US360690501011","Block Group 1; Census Tract 501.01; Ontario County; New York","0","13",
"1500000US360690501012","Block Group 2; Census Tract 501.01; Ontario County; New York","70","96",
"1500000US360690501013","Block Group 3; Census Tract 501.01; Ontario County; New York","0","13",
"1500000US360690501031","Block Group 1; Census Tract 501.03; Ontario County; New York","0","13",
"1500000US360690501032","Block Group 2; Census Tract 501.03; Ontario County; New York","88","55",
"1500000US360690501041","Block Group 1; Census Tract 501.04; Ontario County; New York","116","108",
"1500000US360690501042","Block Group 2; Census Tract 501.04; Ontario County; New York","277","188",
"1500000US360690501043","Block Group 3; Census Tract 501.04; Ontario County; New York","29","46",
"1500000US360690501051","Block Group 1; Census Tract 501.05; Ontario County; New York","28","27",
"1500000US360690501052","Block Group 2; Census Tract 501.05; Ontario County; New York","0","13",
"1500000US360690501053","Block Group 3; Census Tract 501.05; Ontario County; New York","55","48",
"1500000US360690501061","Block Group 1; Census Tract 501.06; Ontario County; New York","0","13",
"1500000US360690502031","Block Group 1; Census Tract 502.03; Ontario County; New York","53","71",
"1500000US360690502032","Block Group 2; Census Tract 502.03; Ontario County; New York","151","182",
"1500000US360690502033","Block Group 3; Census Tract 502.03; Ontario County; New York","0","13",
"1500000US360690502041","Block Group 1; Census Tract 502.04; Ontario County; New York","0","13",
"1500000US360690502042","Block Group 2; Census Tract 502.04; Ontario County; New York","0","13",
"1500000US360690502043","Block Group 3; Census Tract 502.04; Ontario County; New York","0","13",
"1500000US360690502051","Block Group 1; Census Tract 502.05; Ontario County; New York","162","150",
"1500000US360690502052","Block Group 2; Census Tract 502.05; Ontario County; New York","14","25",
"1500000US360690502061","Block Group 1; Census Tract 502.06; Ontario County; New York","55","52",
"1500000US360690503021","Block Group 1; Census Tract 503.02; Ontario County; New York","17","21",
"1500000US360690503022","Block Group 2; Census Tract 503.02; Ontario County; New York","14","22",
"1500000US360690503023","Block Group 3; Census Tract 503.02; Ontario County; New York","28","44",
"1500000US360690503031","Block Group 1; Census Tract 503.03; Ontario County; New York","10","21",
"1500000US360690503032","Block Group 2; Census Tract 503.03; Ontario County; New York","0","13",
"1500000US360690503041","Block Group 1; Census Tract 503.04; Ontario County; New York","17","31",
"1500000US360690503042","Block Group 2; Census Tract 503.04; Ontario County; New York","0","13",
"1500000US360690504011","Block Group 1; Census Tract 504.01; Ontario County; New York","0","13",
"1500000US360690504012","Block Group 2; Census Tract 504.01; Ontario County; New York","0","13",
"1500000US360690504013","Block Group 3; Census Tract 504.01; Ontario County; New York","0","13",
"1500000US360690504021","Block Group 1; Census Tract 504.02; Ontario County; New York","10","17",
"1500000US360690504022","Block Group 2; Census Tract 504.02; Ontario County; New York","13","24",
"1500000US360690504023","Block Group 3; Census Tract 504.02; Ontario County; New York","0","13",
"1500000US360690504024","Block Group 4; Census Tract 504.02; Ontario County; New York","0","13",
"1500000US360690505011","Block Group 1; Census Tract 505.01; Ontario County; New York","0","13",
"1500000US360690505012","Block Group 2; Census Tract 505.01; Ontario County; New York","2","5",
"1500000US360690505013","Block Group 3; Census Tract 505.01; Ontario County; New York","0","13",
"1500000US360690505021","Block Group 1; Census Tract 505.02; Ontario County; New York","0","13",
"1500000US360690505022","Block Group 2; Census Tract 505.02; Ontario County; New York","20","34",
"1500000US360690506011","Block Group 1; Census Tract 506.01; Ontario County; New York","0","13",
"1500000US360690506012","Block Group 2; Census Tract 506.01; Ontario County; New York","21","33",
"1500000US360690506013","Block Group 3; Census Tract 506.01; Ontario County; New York","47","53",
"1500000US360690506031","Block Group 1; Census Tract 506.03; Ontario County; New York","24","41",
"1500000US360690506032","Block Group 2; Census Tract 506.03; Ontario County; New York","0","13",
"1500000US360690506041","Block Group 1; Census Tract 506.04; Ontario County; New York","0","13",
"1500000US360690506042","Block Group 2; Census Tract 506.04; Ontario County; New York","0","13",
"1500000US360690508001","Block Group 1; Census Tract 508; Ontario County; New York","35","52",
"1500000US360690508002","Block Group 2; Census Tract 508; Ontario County; New York","0","13",
"1500000US360690509001","Block Group 1; Census Tract 509; Ontario County; New York","80","75",
"1500000US360690509002","Block Group 2; Census Tract 509; Ontario County; New York","1","2",
"1500000US360690510011","Block Group 1; Census Tract 510.01; Ontario County; New York","0","13",
"1500000US360690510012","Block Group 2; Census Tract 510.01; Ontario County; New York","0","13",
"1500000US360690511011","Block Group 1; Census Tract 511.01; Ontario County; New York","0","13",
"1500000US360690511012","Block Group 2; Census Tract 511.01; Ontario County; New York","0","13",
"1500000US360690511021","Block Group 1; Census Tract 511.02; Ontario County; New York","0","13",
"1500000US360690511022","Block Group 2; Census Tract 511.02; Ontario County; New York","0","13",
"1500000US360690512001","Block Group 1; Census Tract 512; Ontario County; New York","0","13",
"1500000US360690512002","Block Group 2; Census Tract 512; Ontario County; New York","0","13",
"1500000US360690512003","Block Group 3; Census Tract 512; Ontario County; New York","0","13",
"1500000US360690513011","Block Group 1; Census Tract 513.01; Ontario County; New York","0","13",
"1500000US360690513012","Block Group 2; Census Tract 513.01; Ontario County; New York","0","13",
"1500000US360690513021","Block Group 1; Census Tract 513.02; Ontario County; New York","1","3",
"1500000US360690513022","Block Group 2; Census Tract 513.02; Ontario County; New York","84","65",
"1500000US360690514001","Block Group 1; Census Tract 514; Ontario County; New York","6","10",
"1500000US360690514002","Block Group 2; Census Tract 514; Ontario County; New York","0","13",
"1500000US360690514003","Block Group 3; Census Tract 514; Ontario County; New York","0","13",
"1500000US360690515011","Block Group 1; Census Tract 515.01; Ontario County; New York","40","62",
"1500000US360690515012","Block Group 2; Census Tract 515.01; Ontario County; New York","0","13",
"1500000US360690515021","Block Group 1; Census Tract 515.02; Ontario County; New York","98","81",
"1500000US360690516001","Block Group 1; Census Tract 516; Ontario County; New York","0","13",
"1500000US360690516002","Block Group 2; Census Tract 516; Ontario County; New York","7","11",
"1500000US360690517001","Block Group 1; Census Tract 517; Ontario County; New York","0","13",
"1500000US360690517002","Block Group 2; Census Tract 517; Ontario County; New York","0","13",
"1500000US360690517003","Block Group 3; Census Tract 517; Ontario County; New York","21","34",
"1500000US360690518011","Block Group 1; Census Tract 518.01; Ontario County; New York","13","21",
"1500000US360690518012","Block Group 2; Census Tract 518.01; Ontario County; New York","139","131",
"1500000US360690518013","Block Group 3; Census Tract 518.01; Ontario County; New York","0","13",
"1500000US360690518014","Block Group 4; Census Tract 518.01; Ontario County; New York","95","108",
"1500000US360690519001","Block Group 1; Census Tract 519; Ontario County; New York","31","45",
"1500000US360690519002","Block Group 2; Census Tract 519; Ontario County; New York","109","62",
"1500000US360690520011","Block Group 1; Census Tract 520.01; Ontario County; New York","0","13",
"1500000US360690520012","Block Group 2; Census Tract 520.01; Ontario County; New York","0","13",
"1500000US360690520013","Block Group 3; Census Tract 520.01; Ontario County; New York","0","13",
"1500000US360690520021","Block Group 1; Census Tract 520.02; Ontario County; New York","0","13",
"1500000US360690520022","Block Group 2; Census Tract 520.02; Ontario County; New York","0","13",
"1500000US360690520031","Block Group 1; Census Tract 520.03; Ontario County; New York","0","13",
"1500000US360690520032","Block Group 2; Census Tract 520.03; Ontario County; New York","0","13",
"1500000US360690521011","Block Group 1; Census Tract 521.01; Ontario County; New York","0","13",
"1500000US360690521012","Block Group 2; Census Tract 521.01; Ontario County; New York","15","13",
"1500000US360690521021","Block Group 1; Census Tract 521.02; Ontario County; New York","11","15",
"1500000US360690521022","Block Group 2; Census Tract 521.02; Ontario County; New York","0","13",
"1500000US360690522001","Block Group 1; Census Tract 522; Ontario County; New York","0","13",
"1500000US360690522002","Block Group 2; Census Tract 522; Ontario County; New York","4","6",
"1500000US360690522003","Block Group 3; Census Tract 522; Ontario County; New York","25","23",
"1500000US360710001001","Block Group 1; Census Tract 1; Orange County; New York","0","13",
"1500000US360710001002","Block Group 2; Census Tract 1; Orange County; New York","10","16",
"1500000US360710001003","Block Group 3; Census Tract 1; Orange County; New York","2","5",
"1500000US360710001004","Block Group 4; Census Tract 1; Orange County; New York","0","13",
"1500000US360710002001","Block Group 1; Census Tract 2; Orange County; New York","27","30",
"1500000US360710002002","Block Group 2; Census Tract 2; Orange County; New York","0","13",
"1500000US360710003011","Block Group 1; Census Tract 3.01; Orange County; New York","0","13",
"1500000US360710003012","Block Group 2; Census Tract 3.01; Orange County; New York","0","13",
"1500000US360710003021","Block Group 1; Census Tract 3.02; Orange County; New York","0","13",
"1500000US360710003022","Block Group 2; Census Tract 3.02; Orange County; New York","78","88",
"1500000US360710003023","Block Group 3; Census Tract 3.02; Orange County; New York","118","185",
"1500000US360710004001","Block Group 1; Census Tract 4; Orange County; New York","0","13",
"1500000US360710004002","Block Group 2; Census Tract 4; Orange County; New York","0","13",
"1500000US360710004003","Block Group 3; Census Tract 4; Orange County; New York","122","198",
"1500000US360710004004","Block Group 4; Census Tract 4; Orange County; New York","0","13",
"1500000US360710004005","Block Group 5; Census Tract 4; Orange County; New York","0","13",
"1500000US360710005011","Block Group 1; Census Tract 5.01; Orange County; New York","0","13",
"1500000US360710005012","Block Group 2; Census Tract 5.01; Orange County; New York","0","13",
"1500000US360710005013","Block Group 3; Census Tract 5.01; Orange County; New York","37","62",
"1500000US360710005021","Block Group 1; Census Tract 5.02; Orange County; New York","0","13",
"1500000US360710005022","Block Group 2; Census Tract 5.02; Orange County; New York","0","13",
"1500000US360710005023","Block Group 3; Census Tract 5.02; Orange County; New York","142","205",
"1500000US360710005024","Block Group 4; Census Tract 5.02; Orange County; New York","0","13",
"1500000US360710006001","Block Group 1; Census Tract 6; Orange County; New York","0","13",
"1500000US360710006002","Block Group 2; Census Tract 6; Orange County; New York","0","13",
"1500000US360710006003","Block Group 3; Census Tract 6; Orange County; New York","83","113",
"1500000US360710011001","Block Group 1; Census Tract 11; Orange County; New York","169","220",
"1500000US360710011002","Block Group 2; Census Tract 11; Orange County; New York","0","13",
"1500000US360710011003","Block Group 3; Census Tract 11; Orange County; New York","0","13",
"1500000US360710011004","Block Group 4; Census Tract 11; Orange County; New York","18","28",
"1500000US360710012001","Block Group 1; Census Tract 12; Orange County; New York","4","6",
"1500000US360710012002","Block Group 2; Census Tract 12; Orange County; New York","21","23",
"1500000US360710013001","Block Group 1; Census Tract 13; Orange County; New York","68","63",
"1500000US360710013002","Block Group 2; Census Tract 13; Orange County; New York","15","24",
"1500000US360710015001","Block Group 1; Census Tract 15; Orange County; New York","93","142",
"1500000US360710015002","Block Group 2; Census Tract 15; Orange County; New York","42","56",
"1500000US360710015003","Block Group 3; Census Tract 15; Orange County; New York","64","91",
"1500000US360710016011","Block Group 1; Census Tract 16.01; Orange County; New York","140","186",
"1500000US360710016012","Block Group 2; Census Tract 16.01; Orange County; New York","111","132",
"1500000US360710016021","Block Group 1; Census Tract 16.02; Orange County; New York","53","39",
"1500000US360710016022","Block Group 2; Census Tract 16.02; Orange County; New York","180","230",
"1500000US360710016023","Block Group 3; Census Tract 16.02; Orange County; New York","0","13",
"1500000US360710021001","Block Group 1; Census Tract 21; Orange County; New York","87","112",
"1500000US360710021002","Block Group 2; Census Tract 21; Orange County; New York","0","13",
"1500000US360710021003","Block Group 3; Census Tract 21; Orange County; New York","122","164",
"1500000US360710022001","Block Group 1; Census Tract 22; Orange County; New York","116","114",
"1500000US360710022002","Block Group 2; Census Tract 22; Orange County; New York","0","13",
"1500000US360710022003","Block Group 3; Census Tract 22; Orange County; New York","250","253",
"1500000US360710023001","Block Group 1; Census Tract 23; Orange County; New York","24","32",
"1500000US360710023002","Block Group 2; Census Tract 23; Orange County; New York","20","31",
"1500000US360710101011","Block Group 1; Census Tract 101.01; Orange County; New York","0","13",
"1500000US360710101012","Block Group 2; Census Tract 101.01; Orange County; New York","0","13",
"1500000US360710101013","Block Group 3; Census Tract 101.01; Orange County; New York","72","47",
"1500000US360710101021","Block Group 1; Census Tract 101.02; Orange County; New York","53","63",
"1500000US360710101022","Block Group 2; Census Tract 101.02; Orange County; New York","59","75",
"1500000US360710101023","Block Group 3; Census Tract 101.02; Orange County; New York","0","13",
"1500000US360710101024","Block Group 4; Census Tract 101.02; Orange County; New York","11","20",
"1500000US360710102001","Block Group 1; Census Tract 102; Orange County; New York","6","9",
"1500000US360710102002","Block Group 2; Census Tract 102; Orange County; New York","160","139",
"1500000US360710102003","Block Group 3; Census Tract 102; Orange County; New York","162","131",
"1500000US360710102004","Block Group 4; Census Tract 102; Orange County; New York","64","94",
"1500000US360710103001","Block Group 1; Census Tract 103; Orange County; New York","16","18",
"1500000US360710103002","Block Group 2; Census Tract 103; Orange County; New York","6","11",
"1500000US360710103003","Block Group 3; Census Tract 103; Orange County; New York","0","13",
"1500000US360710104001","Block Group 1; Census Tract 104; Orange County; New York","22","25",
"1500000US360710104002","Block Group 2; Census Tract 104; Orange County; New York","19","31",
"1500000US360710104003","Block Group 3; Census Tract 104; Orange County; New York","178","160",
"1500000US360710105011","Block Group 1; Census Tract 105.01; Orange County; New York","8","13",
"1500000US360710105012","Block Group 2; Census Tract 105.01; Orange County; New York","0","13",
"1500000US360710105013","Block Group 3; Census Tract 105.01; Orange County; New York","0","13",
"1500000US360710105021","Block Group 1; Census Tract 105.02; Orange County; New York","16","21",
"1500000US360710105022","Block Group 2; Census Tract 105.02; Orange County; New York","0","13",
"1500000US360710105023","Block Group 3; Census Tract 105.02; Orange County; New York","24","30",
"1500000US360710105024","Block Group 4; Census Tract 105.02; Orange County; New York","312","251",
"1500000US360710106011","Block Group 1; Census Tract 106.01; Orange County; New York","53","55",
"1500000US360710106012","Block Group 2; Census Tract 106.01; Orange County; New York","0","13",
"1500000US360710106021","Block Group 1; Census Tract 106.02; Orange County; New York","92","89",
"1500000US360710106022","Block Group 2; Census Tract 106.02; Orange County; New York","0","13",
"1500000US360710106023","Block Group 3; Census Tract 106.02; Orange County; New York","0","13",
"1500000US360710107011","Block Group 1; Census Tract 107.01; Orange County; New York","48","71",
"1500000US360710107012","Block Group 2; Census Tract 107.01; Orange County; New York","0","13",
"1500000US360710107021","Block Group 1; Census Tract 107.02; Orange County; New York","0","13",
"1500000US360710107022","Block Group 2; Census Tract 107.02; Orange County; New York","0","13",
"1500000US360710107023","Block Group 3; Census Tract 107.02; Orange County; New York","32","62",
"1500000US360710107024","Block Group 4; Census Tract 107.02; Orange County; New York","205","245",
"1500000US360710108011","Block Group 1; Census Tract 108.01; Orange County; New York","0","13",
"1500000US360710108012","Block Group 2; Census Tract 108.01; Orange County; New York","0","13",
"1500000US360710108013","Block Group 3; Census Tract 108.01; Orange County; New York","9","15",
"1500000US360710108021","Block Group 1; Census Tract 108.02; Orange County; New York","0","13",
"1500000US360710108022","Block Group 2; Census Tract 108.02; Orange County; New York","0","13",
"1500000US360710108023","Block Group 3; Census Tract 108.02; Orange County; New York","31","28",
"1500000US360710109011","Block Group 1; Census Tract 109.01; Orange County; New York","7","12",
"1500000US360710109012","Block Group 2; Census Tract 109.01; Orange County; New York","0","13",
"1500000US360710109021","Block Group 1; Census Tract 109.02; Orange County; New York","105","107",
"1500000US360710109022","Block Group 2; Census Tract 109.02; Orange County; New York","50","74",
"1500000US360710109023","Block Group 3; Census Tract 109.02; Orange County; New York","54","79",
"1500000US360710109024","Block Group 4; Census Tract 109.02; Orange County; New York","0","13",
"1500000US360710110001","Block Group 1; Census Tract 110; Orange County; New York","29","38",
"1500000US360710110002","Block Group 2; Census Tract 110; Orange County; New York","90","106",
"1500000US360710110003","Block Group 3; Census Tract 110; Orange County; New York","0","13",
"1500000US360710110004","Block Group 4; Census Tract 110; Orange County; New York","0","13",
"1500000US360710110005","Block Group 5; Census Tract 110; Orange County; New York","9","15",
"1500000US360710111011","Block Group 1; Census Tract 111.01; Orange County; New York","62","82",
"1500000US360710111012","Block Group 2; Census Tract 111.01; Orange County; New York","165","131",
"1500000US360710111021","Block Group 1; Census Tract 111.02; Orange County; New York","411","266",
"1500000US360710111022","Block Group 2; Census Tract 111.02; Orange County; New York","59","73",
"1500000US360710111023","Block Group 3; Census Tract 111.02; Orange County; New York","53","59",
"1500000US360710112001","Block Group 1; Census Tract 112; Orange County; New York","131","180",
"1500000US360710112002","Block Group 2; Census Tract 112; Orange County; New York","50","62",
"1500000US360710112003","Block Group 3; Census Tract 112; Orange County; New York","0","13",
"1500000US360710112004","Block Group 4; Census Tract 112; Orange County; New York","268","225",
"1500000US360710113011","Block Group 1; Census Tract 113.01; Orange County; New York","49","81",
"1500000US360710113012","Block Group 2; Census Tract 113.01; Orange County; New York","224","140",
"1500000US360710113013","Block Group 3; Census Tract 113.01; Orange County; New York","0","13",
"1500000US360710113021","Block Group 1; Census Tract 113.02; Orange County; New York","237","249",
"1500000US360710113022","Block Group 2; Census Tract 113.02; Orange County; New York","38","59",
"1500000US360710113023","Block Group 3; Census Tract 113.02; Orange County; New York","18","30",
"1500000US360710114001","Block Group 1; Census Tract 114; Orange County; New York","60","79",
"1500000US360710114002","Block Group 2; Census Tract 114; Orange County; New York","0","13",
"1500000US360710114003","Block Group 3; Census Tract 114; Orange County; New York","92","86",
"1500000US360710115001","Block Group 1; Census Tract 115; Orange County; New York","26","19",
"1500000US360710115002","Block Group 2; Census Tract 115; Orange County; New York","0","13",
"1500000US360710115003","Block Group 3; Census Tract 115; Orange County; New York","0","13",
"1500000US360710115004","Block Group 4; Census Tract 115; Orange County; New York","166","155",
"1500000US360710115005","Block Group 5; Census Tract 115; Orange County; New York","180","92",
"1500000US360710116011","Block Group 1; Census Tract 116.01; Orange County; New York","37","54",
"1500000US360710116012","Block Group 2; Census Tract 116.01; Orange County; New York","132","123",
"1500000US360710116013","Block Group 3; Census Tract 116.01; Orange County; New York","54","64",
"1500000US360710116021","Block Group 1; Census Tract 116.02; Orange County; New York","0","13",
"1500000US360710116022","Block Group 2; Census Tract 116.02; Orange County; New York","27","39",
"1500000US360710116023","Block Group 3; Census Tract 116.02; Orange County; New York","19","44",
"1500000US360710116024","Block Group 4; Census Tract 116.02; Orange County; New York","17","27",
"1500000US360710117011","Block Group 1; Census Tract 117.01; Orange County; New York","63","82",
"1500000US360710117012","Block Group 2; Census Tract 117.01; Orange County; New York","101","154",
"1500000US360710117013","Block Group 3; Census Tract 117.01; Orange County; New York","0","13",
"1500000US360710117021","Block Group 1; Census Tract 117.02; Orange County; New York","0","13",
"1500000US360710117022","Block Group 2; Census Tract 117.02; Orange County; New York","0","13",
"1500000US360710117023","Block Group 3; Census Tract 117.02; Orange County; New York","0","13",
"1500000US360710118011","Block Group 1; Census Tract 118.01; Orange County; New York","82","66",
"1500000US360710118012","Block Group 2; Census Tract 118.01; Orange County; New York","0","13",
"1500000US360710118013","Block Group 3; Census Tract 118.01; Orange County; New York","137","139",
"1500000US360710118021","Block Group 1; Census Tract 118.02; Orange County; New York","29","31",
"1500000US360710118022","Block Group 2; Census Tract 118.02; Orange County; New York","52","38",
"1500000US360710119001","Block Group 1; Census Tract 119; Orange County; New York","51","84",
"1500000US360710119002","Block Group 2; Census Tract 119; Orange County; New York","25","37",
"1500000US360710119003","Block Group 3; Census Tract 119; Orange County; New York","0","13",
"1500000US360710119004","Block Group 4; Census Tract 119; Orange County; New York","25","31",
"1500000US360710119005","Block Group 5; Census Tract 119; Orange County; New York","103","114",
"1500000US360710121001","Block Group 1; Census Tract 121; Orange County; New York","0","13",
"1500000US360710121002","Block Group 2; Census Tract 121; Orange County; New York","0","13",
"1500000US360710121003","Block Group 3; Census Tract 121; Orange County; New York","80","83",
"1500000US360710121004","Block Group 4; Census Tract 121; Orange County; New York","0","13",
"1500000US360710122001","Block Group 1; Census Tract 122; Orange County; New York","11","17",
"1500000US360710122002","Block Group 2; Census Tract 122; Orange County; New York","7","13",
"1500000US360710122003","Block Group 3; Census Tract 122; Orange County; New York","28","38",
"1500000US360710123001","Block Group 1; Census Tract 123; Orange County; New York","149","180",
"1500000US360710123002","Block Group 2; Census Tract 123; Orange County; New York","38","47",
"1500000US360710123003","Block Group 3; Census Tract 123; Orange County; New York","0","13",
"1500000US360710123004","Block Group 4; Census Tract 123; Orange County; New York","41","55",
"1500000US360710126011","Block Group 1; Census Tract 126.01; Orange County; New York","12","19",
"1500000US360710126012","Block Group 2; Census Tract 126.01; Orange County; New York","211","195",
"1500000US360710126021","Block Group 1; Census Tract 126.02; Orange County; New York","28","28",
"1500000US360710126022","Block Group 2; Census Tract 126.02; Orange County; New York","53","94",
"1500000US360710126023","Block Group 3; Census Tract 126.02; Orange County; New York","44","61",
"1500000US360710127001","Block Group 1; Census Tract 127; Orange County; New York","0","13",
"1500000US360710127002","Block Group 2; Census Tract 127; Orange County; New York","17","33",
"1500000US360710127003","Block Group 3; Census Tract 127; Orange County; New York","7","80",
"1500000US360710127004","Block Group 4; Census Tract 127; Orange County; New York","20","56",
"1500000US360710127005","Block Group 5; Census Tract 127; Orange County; New York","12","21",
"1500000US360710128001","Block Group 1; Census Tract 128; Orange County; New York","0","13",
"1500000US360710128002","Block Group 2; Census Tract 128; Orange County; New York","144","220",
"1500000US360710128003","Block Group 3; Census Tract 128; Orange County; New York","55","63",
"1500000US360710128004","Block Group 4; Census Tract 128; Orange County; New York","0","13",
"1500000US360710128005","Block Group 5; Census Tract 128; Orange County; New York","32","40",
"1500000US360710129001","Block Group 1; Census Tract 129; Orange County; New York","12","20",
"1500000US360710129002","Block Group 2; Census Tract 129; Orange County; New York","0","13",
"1500000US360710129003","Block Group 3; Census Tract 129; Orange County; New York","63","60",
"1500000US360710130001","Block Group 1; Census Tract 130; Orange County; New York","147","165",
"1500000US360710130002","Block Group 2; Census Tract 130; Orange County; New York","25","41",
"1500000US360710130003","Block Group 3; Census Tract 130; Orange County; New York","0","13",
"1500000US360710130004","Block Group 4; Census Tract 130; Orange County; New York","57","89",
"1500000US360710131001","Block Group 1; Census Tract 131; Orange County; New York","0","13",
"1500000US360710131002","Block Group 2; Census Tract 131; Orange County; New York","16","27",
"1500000US360710131003","Block Group 3; Census Tract 131; Orange County; New York","38","51",
"1500000US360710131004","Block Group 4; Census Tract 131; Orange County; New York","0","13",
"1500000US360710131005","Block Group 5; Census Tract 131; Orange County; New York","15","22",
"1500000US360710132011","Block Group 1; Census Tract 132.01; Orange County; New York","0","13",
"1500000US360710132012","Block Group 2; Census Tract 132.01; Orange County; New York","1","3",
"1500000US360710132013","Block Group 3; Census Tract 132.01; Orange County; New York","0","13",
"1500000US360710132014","Block Group 4; Census Tract 132.01; Orange County; New York","40","57",
"1500000US360710132021","Block Group 1; Census Tract 132.02; Orange County; New York","18","26",
"1500000US360710132022","Block Group 2; Census Tract 132.02; Orange County; New York","39","51",
"1500000US360710133011","Block Group 1; Census Tract 133.01; Orange County; New York","0","13",
"1500000US360710133012","Block Group 2; Census Tract 133.01; Orange County; New York","30","52",
"1500000US360710133013","Block Group 3; Census Tract 133.01; Orange County; New York","13","23",
"1500000US360710133021","Block Group 1; Census Tract 133.02; Orange County; New York","40","40",
"1500000US360710133022","Block Group 2; Census Tract 133.02; Orange County; New York","0","13",
"1500000US360710134001","Block Group 1; Census Tract 134; Orange County; New York","0","13",
"1500000US360710134002","Block Group 2; Census Tract 134; Orange County; New York","0","13",
"1500000US360710134003","Block Group 3; Census Tract 134; Orange County; New York","36","53",
"1500000US360710135001","Block Group 1; Census Tract 135; Orange County; New York","136","165",
"1500000US360710135002","Block Group 2; Census Tract 135; Orange County; New York","404","385",
"1500000US360710135003","Block Group 3; Census Tract 135; Orange County; New York","78","113",
"1500000US360710136001","Block Group 1; Census Tract 136; Orange County; New York","458","175",
"1500000US360710137001","Block Group 1; Census Tract 137; Orange County; New York","52","74",
"1500000US360710137002","Block Group 2; Census Tract 137; Orange County; New York","91","112",
"1500000US360710138001","Block Group 1; Census Tract 138; Orange County; New York","12","21",
"1500000US360710138002","Block Group 2; Census Tract 138; Orange County; New York","219","186",
"1500000US360710138003","Block Group 3; Census Tract 138; Orange County; New York","0","13",
"1500000US360710139001","Block Group 1; Census Tract 139; Orange County; New York","54","92",
"1500000US360710139002","Block Group 2; Census Tract 139; Orange County; New York","78","110",
"1500000US360710139003","Block Group 3; Census Tract 139; Orange County; New York","69","86",
"1500000US360710139004","Block Group 4; Census Tract 139; Orange County; New York","360","388",
"1500000US360710141011","Block Group 1; Census Tract 141.01; Orange County; New York","0","13",
"1500000US360710141012","Block Group 2; Census Tract 141.01; Orange County; New York","15","26",
"1500000US360710141013","Block Group 3; Census Tract 141.01; Orange County; New York","167","166",
"1500000US360710141021","Block Group 1; Census Tract 141.02; Orange County; New York","330","222",
"1500000US360710141022","Block Group 2; Census Tract 141.02; Orange County; New York","24","39",
"1500000US360710141023","Block Group 3; Census Tract 141.02; Orange County; New York","46","44",
"1500000US360710141024","Block Group 4; Census Tract 141.02; Orange County; New York","152","108",
"1500000US360710142011","Block Group 1; Census Tract 142.01; Orange County; New York","8","14",
"1500000US360710142012","Block Group 2; Census Tract 142.01; Orange County; New York","77","74",
"1500000US360710142013","Block Group 3; Census Tract 142.01; Orange County; New York","50","58",
"1500000US360710142021","Block Group 1; Census Tract 142.02; Orange County; New York","9","15",
"1500000US360710142022","Block Group 2; Census Tract 142.02; Orange County; New York","241","206",
"1500000US360710142023","Block Group 3; Census Tract 142.02; Orange County; New York","48","48",
"1500000US360710142024","Block Group 4; Census Tract 142.02; Orange County; New York","92","140",
"1500000US360710142025","Block Group 5; Census Tract 142.02; Orange County; New York","15","27",
"1500000US360710143011","Block Group 1; Census Tract 143.01; Orange County; New York","330","343",
"1500000US360710143012","Block Group 2; Census Tract 143.01; Orange County; New York","71","107",
"1500000US360710143013","Block Group 3; Census Tract 143.01; Orange County; New York","202","175",
"1500000US360710143014","Block Group 4; Census Tract 143.01; Orange County; New York","11","19",
"1500000US360710143021","Block Group 1; Census Tract 143.02; Orange County; New York","146","150",
"1500000US360710143022","Block Group 2; Census Tract 143.02; Orange County; New York","108","115",
"1500000US360710143023","Block Group 3; Census Tract 143.02; Orange County; New York","0","13",
"1500000US360710143024","Block Group 4; Census Tract 143.02; Orange County; New York","37","45",
"1500000US360710144001","Block Group 1; Census Tract 144; Orange County; New York","42","34",
"1500000US360710144002","Block Group 2; Census Tract 144; Orange County; New York","145","162",
"1500000US360710144003","Block Group 3; Census Tract 144; Orange County; New York","8","14",
"1500000US360710144004","Block Group 4; Census Tract 144; Orange County; New York","30","39",
"1500000US360710145011","Block Group 1; Census Tract 145.01; Orange County; New York","8","16",
"1500000US360710145012","Block Group 2; Census Tract 145.01; Orange County; New York","0","13",
"1500000US360710145013","Block Group 3; Census Tract 145.01; Orange County; New York","61","80",
"1500000US360710145021","Block Group 1; Census Tract 145.02; Orange County; New York","69","105",
"1500000US360710145022","Block Group 2; Census Tract 145.02; Orange County; New York","0","13",
"1500000US360710145023","Block Group 3; Census Tract 145.02; Orange County; New York","70","91",
"1500000US360710146011","Block Group 1; Census Tract 146.01; Orange County; New York","6","11",
